age,income,land_area,rainfall_last_year,market_price,upi_usage_score,crop_type_rice,crop_type_sugarcane,crop_type_wheat,Loan_Eligible
55,41298,4.79,800,1636,0.92,1,0,0,1
18,16749,1.11,582,1526,0.06,0,1,0,0
41,20362,0.29,552,1537,0.05,1,0,0,0
22,43290,2.1,827,2249,0.77,1,0,0,1
55,52673,4.37,808,1585,0.75,0,0,1,1
27,51769,3.42,965,2274,0.89,0,1,0,1
60,11248,0.88,412,1543,0.44,0,0,1,0
40,14841,1.2,488,1447,0.08,0,1,0,0
46,55324,4.78,1099,2428,0.96,1,0,0,1
25,56780,3.95,917,1924,0.8,0,1,0,1
37,42927,3.79,1124,2016,0.87,1,0,0,1
39,13090,0.42,453,1270,0.17,0,1,0,0
49,15655,0.21,447,1325,0.11,0,1,0,0
21,18834,0.41,329,1348,0.48,0,0,1,0
60,36369,2.27,832,2215,0.8,1,0,0,1
33,43323,4.28,850,1665,0.96,1,0,0,1
32,34238,2.99,964,2257,0.8,0,0,1,1
52,51086,3.83,983,2453,0.84,0,0,1,1
22,11857,0.66,460,1563,0.37,0,1,0,0
51,42251,3.74,1014,1554,0.99,1,0,0,1
25,46375,2.22,861,1651,0.89,0,0,1,1
41,18854,1.13,571,1512,0.31,0,0,1,0
58,22094,0.95,589,1145,0.32,0,1,0,0
43,31605,4.25,1086,2339,0.95,0,1,0,1
23,59771,2.37,824,1532,0.71,1,0,0,1
38,38591,2.62,933,1805,0.96,1,0,0,1
20,21934,0.46,543,1111,0.49,0,0,1,0
37,15362,1.0,527,1417,0.05,0,0,1,0
18,12221,0.32,343,1168,0.26,0,1,0,0
33,21876,1.17,367,1203,0.28,0,1,0,0
41,30119,4.65,1095,2263,0.97,0,0,1,1
33,58080,4.43,992,1988,0.92,0,1,0,1
34,14054,0.43,325,1326,0.34,0,0,1,0
61,24098,0.11,509,1236,0.02,0,1,0,0
26,37695,3.45,1022,1989,0.92,1,0,0,1
58,23308,1.22,574,1003,0.33,0,0,1,0
51,12272,0.42,483,1059,0.23,0,0,1,0
48,10666,0.84,398,1124,0.22,0,0,1,0
18,53327,4.96,938,1911,0.82,0,1,0,1
48,11115,0.67,443,1054,0.32,1,0,0,0
55,51971,2.89,1085,2159,0.83,1,0,0,1
42,58125,4.03,939,2062,0.73,0,1,0,1
36,58521,2.42,1120,2378,0.93,0,1,0,1
63,31854,4.93,1156,1638,0.71,0,1,0,1
58,50892,2.81,899,1986,0.83,0,0,1,1
39,17882,0.69,364,1412,0.34,1,0,0,0
55,16092,0.21,489,1112,0.34,0,1,0,0
28,35975,2.58,835,1861,0.9,1,0,0,1
56,14516,0.21,550,1171,0.14,0,0,1,0
50,22362,0.18,471,1102,0.31,1,0,0,0
30,20624,0.9,498,1516,0.32,1,0,0,0
57,11201,1.37,564,1430,0.27,1,0,0,0
38,51776,3.12,933,2053,0.88,0,0,1,1
31,20561,1.06,570,1172,0.18,0,1,0,0
40,34983,2.81,1012,1737,0.96,0,1,0,1
37,15574,0.59,425,1427,0.27,0,0,1,0
29,39719,2.25,1192,1677,0.85,1,0,0,1
58,36659,4.67,983,1810,0.73,0,1,0,1
52,46366,2.3,929,1871,0.8,0,1,0,1
50,11033,0.64,303,1142,0.14,1,0,0,0
44,40420,2.43,818,2141,0.96,1,0,0,1
33,56820,4.4,1009,1639,0.97,0,1,0,1
40,12956,0.58,520,1300,0.13,1,0,0,0
31,49542,3.98,999,2414,0.77,0,1,0,1
64,35430,4.31,854,2058,0.9,0,1,0,1
53,38882,4.9,1093,2316,0.82,0,1,0,1
43,22193,0.97,367,1060,0.26,0,1,0,0
47,22125,0.97,371,1328,0.32,0,0,1,0
60,47120,3.24,1033,1847,0.91,0,0,1,1
54,48895,3.09,917,2171,0.74,0,0,1,1
31,48680,2.69,945,1662,0.85,0,0,1,1
25,15843,0.53,345,1277,0.07,0,0,1,0
30,42070,2.46,908,1541,0.79,1,0,0,1
22,24700,0.44,497,1361,0.29,1,0,0,0
38,46087,3.46,1060,1711,0.93,1,0,0,1
37,10054,0.3,441,1549,0.24,0,1,0,0
28,16279,0.18,302,1309,0.03,0,0,1,0
52,44761,4.59,1185,1973,0.93,0,0,1,1
24,42878,4.55,1113,2109,0.96,1,0,0,1
34,11809,0.91,348,1534,0.32,0,0,1,0
47,18693,0.47,335,1512,0.21,0,0,1,0
56,43555,3.47,840,2283,0.98,0,0,1,1
47,10320,0.59,395,1118,0.39,0,1,0,0
27,52530,2.59,840,1598,1.0,0,1,0,1
35,38382,3.25,910,2236,0.93,1,0,0,1
45,58203,4.93,967,1511,0.72,1,0,0,1
26,36218,3.32,992,1579,0.84,0,1,0,1
20,15276,0.32,398,1417,0.39,0,0,1,0
32,40249,2.33,968,1644,0.95,0,0,1,1
38,17165,0.23,564,1596,0.04,0,1,0,0
62,38908,4.51,820,2058,0.78,0,0,1,1
22,17509,0.39,467,1420,0.23,1,0,0,0
40,30045,3.64,864,2174,0.72,0,0,1,1
28,30085,2.71,1115,1589,0.98,1,0,0,1
24,53082,2.27,1138,1913,0.8,0,0,1,1
57,16582,1.0,364,1003,0.29,0,1,0,0
19,16670,0.99,572,1256,0.07,1,0,0,0
52,45312,4.42,957,1770,0.76,1,0,0,1
25,43529,2.77,888,1889,0.91,0,1,0,1
51,40335,3.25,1118,1605,0.99,0,0,1,1
21,19471,0.57,340,1433,0.29,0,0,1,0
39,40951,3.65,929,1590,0.92,0,1,0,1
59,43397,2.81,909,1562,0.72,1,0,0,1
59,46666,2.73,1149,1614,1.0,1,0,0,1
22,45870,4.58,1160,2292,0.97,0,0,1,1
53,54489,2.64,961,1920,0.81,0,1,0,1
62,24460,0.85,312,1156,0.21,0,1,0,0
57,20667,0.26,301,1396,0.19,1,0,0,0
61,20279,1.46,432,1402,0.07,0,1,0,0
50,19685,1.19,307,1444,0.07,0,0,1,0
48,13380,0.41,334,1561,0.17,0,1,0,0
38,54821,4.07,863,1907,0.98,1,0,0,1
60,47966,2.9,1099,2465,0.87,0,1,0,1
43,34791,2.09,819,1587,0.81,0,0,1,1
29,55873,3.75,1113,2097,1.0,0,1,0,1
31,24318,1.09,432,1302,0.13,1,0,0,0
46,15352,0.58,475,1082,0.28,0,0,1,0
56,18008,0.59,419,1102,0.07,0,0,1,0
44,16187,0.14,594,1486,0.01,0,1,0,0
57,14439,0.74,566,1165,0.34,0,1,0,0
40,59403,4.57,1100,1990,0.7,0,0,1,1
36,12539,0.39,400,1422,0.36,0,0,1,0
43,24058,0.44,374,1138,0.41,1,0,0,0
41,48203,3.54,1089,1749,0.97,1,0,0,1
27,22595,0.25,389,1117,0.29,0,0,1,0
38,16151,1.1,439,1489,0.03,1,0,0,0
32,17957,0.71,476,1434,0.27,0,0,1,0
24,13613,0.7,482,1485,0.43,0,0,1,0
20,40782,3.18,1017,1941,0.86,0,0,1,1
22,43941,4.21,940,1817,0.95,1,0,0,1
24,16526,0.29,451,1547,0.27,1,0,0,0
64,14530,0.41,499,1310,0.47,0,0,1,0
59,36797,2.96,1143,2424,0.79,0,1,0,1
20,12238,0.18,470,1477,0.49,0,1,0,0
62,54405,3.14,1095,1589,0.73,1,0,0,1
38,44222,2.04,1021,2357,0.84,1,0,0,1
36,53684,2.3,916,2418,0.9,0,0,1,1
64,22757,0.12,550,1093,0.14,0,1,0,0
58,50734,3.69,1067,1902,0.75,1,0,0,1
27,38380,3.8,800,1893,0.72,1,0,0,1
22,49716,3.79,1068,1712,0.74,1,0,0,1
43,10640,0.39,471,1475,0.37,0,1,0,0
52,44369,3.82,1046,1968,0.75,0,0,1,1
47,48806,2.95,862,2298,0.81,1,0,0,1
32,22864,0.81,445,1328,0.02,0,1,0,0
47,44083,3.09,928,1630,0.93,0,0,1,1
46,54459,3.41,927,1837,0.74,0,1,0,1
57,51834,3.5,955,2121,0.95,0,0,1,1
47,22928,0.66,550,1232,0.15,0,1,0,0
64,59059,2.96,985,2468,0.8,1,0,0,1
25,57301,3.03,819,2255,0.81,1,0,0,1
18,21042,1.22,306,1358,0.1,0,1,0,0
48,41588,2.52,1009,1887,0.8,0,1,0,1
31,14778,1.45,367,1330,0.36,0,0,1,0
31,23644,0.88,301,1397,0.41,0,0,1,0
29,46321,3.0,1125,2306,0.92,1,0,0,1
43,11702,1.09,341,1381,0.41,0,1,0,0
37,33663,3.1,1041,2317,0.91,0,0,1,1
59,41573,2.53,875,2058,0.84,0,0,1,1
59,20418,1.37,327,1306,0.02,1,0,0,0
29,50868,3.33,1034,1658,0.92,0,1,0,1
41,21766,1.0,489,1428,0.48,0,1,0,0
53,13041,0.59,435,1387,0.25,0,0,1,0
33,34726,3.99,1077,1563,0.89,1,0,0,1
41,33751,3.42,818,1678,0.88,1,0,0,1
28,35314,4.91,997,1766,0.91,1,0,0,1
31,51989,2.98,883,1715,0.92,0,1,0,1
28,30401,2.94,1100,1541,0.94,1,0,0,1
43,33975,4.72,1159,1583,0.94,0,0,1,1
28,51600,3.37,958,1900,0.9,0,1,0,1
63,24196,0.29,443,1445,0.49,0,1,0,0
46,21692,0.32,578,1422,0.38,0,1,0,0
40,52133,4.19,902,1719,0.9,1,0,0,1
54,21115,0.98,413,1421,0.46,0,1,0,0
51,22104,1.15,433,1436,0.41,0,1,0,0
35,48750,2.96,1009,2036,0.8,0,1,0,1
57,16551,1.31,563,1165,0.09,1,0,0,0
35,16495,1.36,591,1105,0.11,0,1,0,0
26,48371,3.26,971,1535,0.87,1,0,0,1
56,55961,2.06,1164,2222,0.9,0,1,0,1
23,14847,0.26,548,1499,0.41,0,1,0,0
27,44658,4.73,811,2258,0.74,0,1,0,1
39,53280,2.32,1112,2360,0.79,0,0,1,1
23,14410,0.23,343,1576,0.36,1,0,0,0
38,31288,3.57,1100,2198,0.75,0,0,1,1
55,32147,3.37,814,2227,0.96,0,1,0,1
61,44424,3.42,976,2290,0.87,1,0,0,1
36,18872,0.41,568,1250,0.43,0,0,1,0
35,23707,0.24,374,1395,0.22,0,1,0,0
50,32450,2.09,886,2310,0.78,0,0,1,1
40,18426,0.59,510,1165,0.49,0,0,1,0
27,30848,4.35,1130,1685,1.0,0,0,1,1
18,15044,0.89,596,1528,0.05,1,0,0,0
52,43709,2.7,941,1633,0.93,1,0,0,1
42,49742,4.87,1063,1732,0.91,0,1,0,1
22,49344,2.28,1041,1541,0.84,0,1,0,1
19,55025,2.97,1001,1778,0.93,0,0,1,1
61,44271,4.14,1051,1727,0.8,1,0,0,1
45,23810,0.47,336,1398,0.26,0,1,0,0
21,13807,0.84,308,1249,0.27,0,0,1,0
39,20075,1.18,557,1417,0.41,0,0,1,0
26,21285,1.16,530,1231,0.46,0,0,1,0
39,38338,2.89,1128,1803,0.99,0,0,1,1
36,31572,4.3,849,2368,0.72,0,0,1,1
62,38954,4.37,857,2244,0.84,0,1,0,1
41,43341,4.03,1014,1901,0.86,0,0,1,1
47,33171,4.78,894,1567,0.9,0,0,1,1
20,21897,1.41,412,1373,0.36,0,1,0,0
42,21796,1.02,563,1362,0.48,1,0,0,0
30,20556,1.0,595,1009,0.11,1,0,0,0
27,21741,0.37,354,1469,0.2,0,0,1,0
49,24230,1.0,581,1414,0.5,0,0,1,0
48,19833,0.28,335,1133,0.2,0,0,1,0
38,15639,0.84,484,1485,0.17,1,0,0,0
48,58296,4.23,1154,2186,0.93,1,0,0,1
29,14759,1.09,573,1221,0.21,0,0,1,0
43,57467,4.31,1057,2111,0.81,0,0,1,1
28,41702,3.61,1185,1981,0.87,1,0,0,1
19,19120,0.99,579,1238,0.19,0,1,0,0
40,57855,2.12,1100,1777,0.97,1,0,0,1
35,53857,4.81,966,1927,0.98,1,0,0,1
62,18539,1.06,313,1331,0.09,0,1,0,0
63,14501,0.49,396,1401,0.02,0,1,0,0
46,11361,0.59,362,1061,0.42,0,0,1,0
43,32397,3.64,1138,1571,0.73,1,0,0,1
31,36713,2.38,1139,1959,0.89,0,0,1,1
57,14768,0.49,331,1267,0.2,0,0,1,0
46,11798,0.13,582,1471,0.27,1,0,0,0
49,21492,1.49,319,1378,0.39,0,1,0,0
31,24437,0.94,549,1014,0.47,0,1,0,0
59,49440,4.09,1046,2386,0.83,0,0,1,1
34,31108,2.02,894,2131,0.86,1,0,0,1
63,23859,0.13,417,1027,0.16,0,0,1,0
31,50687,3.84,955,2062,0.74,0,0,1,1
63,22665,1.43,515,1281,0.29,0,0,1,0
44,11642,0.69,344,1044,0.09,0,1,0,0
36,37349,3.33,1089,2089,0.85,1,0,0,1
58,35336,4.38,1133,1854,0.72,1,0,0,1
47,48441,4.89,1010,2412,0.84,0,0,1,1
59,18012,0.43,578,1365,0.11,0,1,0,0
57,21210,0.49,437,1028,0.44,1,0,0,0
23,47931,3.98,1068,1768,0.97,0,1,0,1
34,24141,0.56,422,1227,0.32,0,0,1,0
21,16293,0.32,537,1263,0.14,0,0,1,0
29,19437,0.22,312,1420,0.28,0,1,0,0
55,16908,0.14,574,1459,0.25,0,1,0,0
31,40797,2.44,874,1738,0.83,0,0,1,1
43,18605,0.39,552,1197,0.02,1,0,0,0
53,57211,3.12,1058,1545,0.85,0,1,0,1
26,22797,1.34,439,1197,0.5,0,0,1,0
35,42984,4.0,823,1717,0.76,0,0,1,1
52,50795,3.04,1042,2352,0.86,1,0,0,1
28,37833,2.64,1102,1790,0.85,0,1,0,1
52,16637,1.09,366,1549,0.1,0,0,1,0
23,21742,1.29,342,1443,0.5,0,1,0,0
53,31056,2.33,983,2202,0.85,0,0,1,1
53,51487,4.0,1169,2149,0.88,0,0,1,1
47,59958,3.82,919,1722,0.94,1,0,0,1
50,14883,1.11,422,1203,0.48,1,0,0,0
36,23113,0.8,559,1379,0.18,0,0,1,0
50,59302,4.78,1144,2428,0.92,0,0,1,1
30,13883,1.35,575,1414,0.44,0,1,0,0
29,51690,3.43,1030,2272,0.84,0,0,1,1
23,41519,2.11,889,1503,0.71,0,1,0,1
59,39253,2.18,1019,2347,0.72,1,0,0,1
31,47858,2.48,969,2375,0.98,1,0,0,1
25,40666,3.87,800,2219,0.93,1,0,0,1
24,24864,0.3,470,1238,0.24,0,0,1,0
25,12637,0.65,579,1495,0.46,0,1,0,0
37,43526,2.21,992,1593,0.77,0,1,0,1
34,14548,0.84,349,1540,0.07,1,0,0,0
57,16122,0.95,372,1291,0.22,1,0,0,0
60,40552,3.51,812,1950,0.77,1,0,0,1
33,15263,1.05,501,1322,0.4,0,1,0,0
19,30175,3.51,867,1596,0.91,0,0,1,1
48,35542,3.26,838,1506,0.76,0,1,0,1
60,47720,2.14,1003,1738,0.97,1,0,0,1
29,37435,3.33,1177,2367,0.98,0,0,1,1
33,12925,0.46,304,1520,0.24,1,0,0,0
58,20173,1.14,512,1565,0.13,1,0,0,0
26,41925,3.41,890,1517,0.72,0,1,0,1
22,44690,4.18,1029,2312,0.89,0,1,0,1
24,36200,2.54,884,2100,0.84,0,1,0,1
36,50936,2.91,908,1800,0.99,1,0,0,1
36,20895,0.78,367,1539,0.25,0,0,1,0
38,50462,2.05,1195,1741,0.77,0,0,1,1
64,19696,1.33,427,1565,0.1,1,0,0,0
34,56982,2.12,856,1648,0.9,1,0,0,1
41,17590,1.24,342,1514,0.42,0,1,0,0
43,15389,0.34,511,1332,0.43,0,1,0,0
37,16054,0.98,575,1350,0.25,0,0,1,0
23,47610,3.56,1190,2214,0.91,0,1,0,1
59,22632,1.09,586,1486,0.23,0,1,0,0
37,18015,1.42,495,1273,0.07,0,1,0,0
20,38450,2.98,806,1537,0.8,0,1,0,1
60,22474,1.41,368,1361,0.26,1,0,0,0
46,16820,0.97,508,1442,0.3,1,0,0,0
47,35956,3.08,803,1698,0.91,1,0,0,1
45,18298,0.16,355,1572,0.18,0,0,1,0
54,39712,4.94,1100,2006,0.92,0,1,0,1
48,32940,3.33,924,1512,0.96,0,1,0,1
19,51639,3.9,981,2365,0.8,0,1,0,1
54,24352,0.13,450,1281,0.16,1,0,0,0
39,15342,1.13,480,1232,0.41,0,0,1,0
57,49327,4.65,858,2468,0.94,0,0,1,1
46,45130,2.88,1061,2477,0.92,0,0,1,1
20,50794,4.78,1146,2259,0.83,0,0,1,1
51,12011,1.27,326,1481,0.47,0,1,0,0
57,13401,0.22,308,1224,0.5,0,1,0,0
60,54940,2.43,835,1612,0.91,1,0,0,1
30,57546,2.61,1156,2189,0.92,0,1,0,1
46,38209,3.97,964,1607,0.82,0,1,0,1
29,17202,0.55,476,1315,0.23,0,0,1,0
53,47236,4.95,1046,2460,0.89,1,0,0,1
23,53106,3.79,873,2104,0.86,0,0,1,1
60,10316,1.43,460,1514,0.29,0,1,0,0
23,51601,4.14,1163,2091,0.84,0,1,0,1
53,58161,2.27,876,1745,0.75,0,0,1,1
44,24859,0.83,514,1180,0.36,0,1,0,0
56,37802,2.4,834,2026,0.93,0,1,0,1
36,22052,0.29,308,1157,0.37,0,1,0,0
57,56592,2.96,828,1758,0.91,0,1,0,1
56,23825,0.28,390,1287,0.42,0,1,0,0
44,18310,1.2,311,1427,0.12,1,0,0,0
33,18170,1.48,364,1320,0.31,0,1,0,0
46,43975,4.21,1089,2418,0.95,0,1,0,1
56,21138,1.26,345,1113,0.36,0,0,1,0
58,36583,3.06,943,1748,0.81,1,0,0,1
29,56288,3.98,1191,1594,0.74,1,0,0,1
51,23038,0.87,531,1223,0.09,0,1,0,0
35,38210,3.89,958,2447,0.74,1,0,0,1
55,38057,3.43,1198,2209,0.74,1,0,0,1
18,23277,0.53,505,1445,0.07,0,1,0,0
27,45709,3.62,958,1905,0.73,0,0,1,1
36,56601,2.32,1082,2169,0.92,0,0,1,1
53,41486,3.66,1144,1603,0.71,1,0,0,1
29,16145,0.66,584,1407,0.11,1,0,0,0
20,56001,4.44,1145,1907,0.97,1,0,0,1
55,39333,4.41,810,2371,0.91,0,0,1,1
63,31507,2.46,1075,2495,0.96,0,1,0,1
30,20637,0.55,417,1257,0.3,0,0,1,0
64,13136,0.19,471,1187,0.29,0,1,0,0
29,17172,0.75,478,1263,0.14,0,1,0,0
63,51032,4.03,875,2346,0.94,0,0,1,1
38,17473,0.44,381,1436,0.18,0,0,1,0
45,47393,2.79,909,1848,0.94,1,0,0,1
31,40229,3.29,1029,2174,0.82,1,0,0,1
52,17711,1.49,415,1530,0.46,0,0,1,0
25,35251,3.68,1102,1639,0.77,0,1,0,1
19,20137,0.82,393,1189,0.38,0,1,0,0
52,44068,3.39,968,2414,0.78,0,1,0,1
39,10551,1.09,430,1541,0.03,0,1,0,0
49,21931,1.01,342,1550,0.34,1,0,0,0
45,35697,2.74,942,1583,0.75,0,1,0,1
51,14627,1.16,418,1558,0.06,1,0,0,0
39,45579,4.06,1068,1884,0.93,0,0,1,1
51,22461,0.67,524,1398,0.21,1,0,0,0
23,11468,0.13,560,1564,0.04,0,0,1,0
27,22464,1.19,552,1291,0.49,0,1,0,0
49,52518,2.26,1006,1940,0.8,0,0,1,1
57,16916,0.84,345,1216,0.1,0,0,1,0
36,18081,1.41,533,1583,0.05,1,0,0,0
50,20379,1.3,539,1240,0.24,0,1,0,0
30,40479,4.03,985,2283,0.81,0,0,1,1
42,39660,2.81,920,1645,0.94,0,0,1,1
58,16934,0.17,459,1363,0.42,1,0,0,0
44,18136,1.38,381,1177,0.32,0,1,0,0
31,47862,3.26,1095,2358,0.79,0,0,1,1
36,15636,1.4,362,1158,0.44,0,1,0,0
19,20536,0.52,459,1335,0.2,0,1,0,0
18,45818,3.49,817,2277,0.73,1,0,0,1
36,42614,2.54,903,1579,0.74,1,0,0,1
57,48199,4.6,816,2472,0.97,1,0,0,1
45,14245,0.5,358,1424,0.07,0,1,0,0
32,51879,3.86,808,2491,0.91,0,1,0,1
47,57643,4.01,809,1529,0.94,1,0,0,1
43,16292,0.67,588,1037,0.47,0,1,0,0
36,36393,4.95,874,2267,0.98,0,1,0,1
53,16840,0.48,345,1525,0.26,0,1,0,0
20,12594,0.37,436,1314,0.01,1,0,0,0
51,13629,0.21,570,1445,0.45,1,0,0,0
37,11977,1.08,362,1216,0.34,0,0,1,0
31,47612,4.04,996,1597,0.73,1,0,0,1
39,11101,1.21,562,1312,0.07,1,0,0,0
40,19550,0.74,472,1575,0.42,0,0,1,0
38,53522,2.82,1046,2277,0.88,1,0,0,1
46,44331,3.64,883,1895,0.75,1,0,0,1
63,22341,0.89,405,1592,0.35,0,0,1,0
25,11071,0.43,358,1350,0.24,0,1,0,0
61,10428,0.48,555,1356,0.48,0,1,0,0
54,54164,3.18,839,2081,0.83,0,0,1,1
56,18635,1.45,587,1361,0.27,0,1,0,0
46,38211,4.13,1097,2165,0.9,0,0,1,1
31,11260,0.43,573,1580,0.18,0,0,1,0
32,33603,4.07,982,2090,0.83,1,0,0,1
53,40250,4.93,965,1794,0.73,0,0,1,1
40,33440,4.08,1034,1704,0.94,0,0,1,1
37,22499,0.88,335,1396,0.37,1,0,0,0
31,48255,2.66,831,2387,0.83,0,0,1,1
29,39537,2.6,1015,2391,0.87,1,0,0,1
64,53837,3.89,893,2403,0.93,0,0,1,1
49,16624,0.82,363,1535,0.21,0,1,0,0
19,37133,4.71,1158,2366,0.98,1,0,0,1
45,22925,0.48,459,1139,0.27,0,1,0,0
53,45153,3.66,871,1888,0.97,0,0,1,1
29,13119,1.21,500,1509,0.14,0,0,1,0
59,31654,2.67,1022,2017,0.75,0,1,0,1
49,37139,3.22,1165,1750,0.83,0,1,0,1
43,18538,1.24,439,1169,0.2,0,0,1,0
46,55040,3.96,905,1564,0.99,1,0,0,1
30,43238,3.48,893,1861,0.89,0,1,0,1
20,49500,3.82,943,2384,0.71,0,0,1,1
51,36437,4.59,1130,1916,0.72,0,1,0,1
48,40893,2.11,964,2478,0.89,0,1,0,1
54,15937,1.42,520,1385,0.34,1,0,0,0
46,31793,4.69,1009,1968,0.77,1,0,0,1
43,40355,3.98,1120,2360,0.72,0,1,0,1
26,57232,4.43,1028,1638,0.88,0,0,1,1
18,24825,0.46,497,1289,0.4,0,1,0,0
38,19298,0.45,413,1231,0.15,0,1,0,0
42,24788,0.74,508,1324,0.11,0,0,1,0
39,49580,4.18,975,2227,0.82,0,0,1,1
64,45595,2.72,1043,1989,0.84,0,1,0,1
35,32697,4.17,996,1658,0.72,0,0,1,1
49,33069,2.58,1147,1826,0.98,0,0,1,1
33,12394,1.07,343,1516,0.42,1,0,0,0
29,45691,4.89,1198,2122,0.84,0,0,1,1
29,34835,2.86,1108,2243,0.82,1,0,0,1
32,18714,0.24,523,1317,0.2,0,0,1,0
19,22000,0.69,538,1518,0.12,1,0,0,0
27,10898,0.34,379,1189,0.44,0,1,0,0
30,31804,4.15,1120,2385,0.99,0,0,1,1
19,58783,4.63,1094,1536,0.82,0,1,0,1
54,18788,0.19,389,1412,0.08,1,0,0,0
46,10963,0.12,575,1434,0.37,1,0,0,0
63,45629,2.78,1019,2065,1.0,1,0,0,1
44,52180,2.21,877,1958,0.88,1,0,0,1
42,50088,3.02,1017,2040,0.81,1,0,0,1
49,50622,2.55,841,2449,1.0,0,1,0,1
18,18638,0.83,508,1080,0.2,0,0,1,0
22,41383,3.79,1131,2456,0.99,0,0,1,1
23,12232,0.51,354,1037,0.05,0,0,1,0
37,11075,0.1,341,1337,0.08,0,1,0,0
23,43165,4.25,921,1516,0.94,0,0,1,1
58,44262,4.43,1194,2352,0.88,0,1,0,1
34,11789,0.17,376,1531,0.17,0,0,1,0
53,10270,1.35,435,1589,0.45,1,0,0,0
19,31757,4.86,1153,1589,0.81,0,0,1,1
36,12185,1.46,348,1151,0.11,1,0,0,0
56,43340,3.64,834,1614,0.76,0,1,0,1
49,24323,0.55,416,1567,0.17,0,0,1,0
41,17186,1.31,347,1144,0.08,0,1,0,0
61,51647,4.83,871,1715,0.91,1,0,0,1
47,12089,0.44,426,1353,0.48,1,0,0,0
36,13982,1.32,353,1142,0.45,0,1,0,0
23,32824,2.48,1158,1939,0.94,1,0,0,1
22,42072,4.64,1049,1837,0.87,0,0,1,1
46,14555,0.74,358,1007,0.05,1,0,0,0
54,16179,0.19,532,1411,0.43,0,1,0,0
41,12486,1.22,477,1465,0.19,1,0,0,0
32,10174,0.67,413,1565,0.21,1,0,0,0
45,18906,0.62,392,1445,0.23,0,1,0,0
32,51792,4.55,1013,1816,0.8,1,0,0,1
38,39395,4.3,1189,1844,0.72,1,0,0,1
34,24647,0.99,516,1105,0.13,0,1,0,0
44,54221,3.58,975,2473,0.84,0,0,1,1
19,40129,4.56,1172,2134,0.71,0,0,1,1
44,22205,0.23,511,1272,0.02,1,0,0,0
18,20269,0.78,569,1492,0.12,0,0,1,0
25,17094,0.68,591,1206,0.04,1,0,0,0
45,18568,0.98,355,1445,0.01,0,1,0,0
30,16384,0.61,544,1230,0.13,0,0,1,0
19,54023,2.91,1129,2490,0.9,0,1,0,1
31,36992,2.14,829,2346,0.88,0,0,1,1
43,53456,3.43,1133,2321,0.71,1,0,0,1
44,50438,2.96,907,1840,0.8,0,0,1,1
49,18368,0.17,561,1021,0.36,0,1,0,0
63,59983,4.71,1043,1792,0.86,1,0,0,1
47,17502,0.58,529,1270,0.26,0,0,1,0
26,14668,1.04,509,1242,0.45,0,0,1,0
47,38627,3.63,961,1832,0.86,1,0,0,1
22,10454,0.59,555,1088,0.4,0,1,0,0
32,22665,1.16,457,1238,0.44,1,0,0,0
38,18891,1.2,423,1294,0.15,0,1,0,0
22,43164,4.65,1050,2005,0.85,0,1,0,1
64,16983,1.09,349,1085,0.38,0,1,0,0
59,12144,0.5,476,1583,0.23,0,1,0,0
29,14744,1.47,560,1391,0.07,0,0,1,0
37,19799,1.28,545,1398,0.15,1,0,0,0
55,55071,4.42,996,2453,0.85,1,0,0,1
58,15635,1.32,569,1234,0.2,0,1,0,0
47,14050,0.67,305,1381,0.26,0,1,0,0
34,39653,2.52,1102,2179,0.91,0,1,0,1
38,20185,0.83,504,1425,0.46,0,0,1,0
62,44224,3.33,991,1779,0.72,0,0,1,1
23,22105,1.16,555,1208,0.1,0,0,1,0
54,19978,1.13,401,1375,0.36,0,1,0,0
53,49232,2.95,933,2229,0.72,0,0,1,1
49,36514,4.18,1124,2256,0.87,0,0,1,1
19,24573,0.39,401,1024,0.26,1,0,0,0
32,15320,0.63,571,1553,0.45,1,0,0,0
52,19370,0.66,507,1107,0.35,0,1,0,0
44,15151,0.46,507,1383,0.15,0,1,0,0
44,19430,1.31,314,1006,0.32,1,0,0,0
22,22798,0.65,361,1568,0.06,0,0,1,0
28,35221,4.65,1106,1728,0.97,0,0,1,1
25,20420,1.02,507,1285,0.05,1,0,0,0
37,40415,2.96,1032,1851,0.92,0,0,1,1
47,12807,0.87,567,1038,0.19,1,0,0,0
46,21927,1.14,472,1244,0.07,0,1,0,0
30,22080,1.3,400,1039,0.17,0,1,0,0
53,49470,2.5,969,2477,0.94,1,0,0,1
46,59722,2.31,822,1938,0.82,0,1,0,1
60,57332,2.36,875,2219,0.96,0,0,1,1
58,11863,0.38,324,1382,0.35,0,0,1,0
39,41366,2.54,945,2121,0.72,1,0,0,1
37,14387,0.67,412,1508,0.21,0,1,0,0
38,33727,4.25,1111,2056,0.75,0,1,0,1
41,10843,0.78,500,1454,0.4,1,0,0,0
64,15589,0.81,507,1265,0.41,1,0,0,0
60,23001,1.0,448,1515,0.22,0,0,1,0
46,46306,2.22,1023,2065,0.95,1,0,0,1
36,18644,0.23,501,1531,0.41,0,0,1,0
51,18768,1.4,381,1275,0.01,1,0,0,0
50,52779,2.4,986,1911,0.84,0,1,0,1
42,17206,0.84,534,1532,0.26,1,0,0,0
22,47731,2.75,832,2377,0.74,0,0,1,1
19,59269,3.97,889,1842,0.84,0,0,1,1
56,33913,4.42,1030,2415,1.0,0,1,0,1
32,51239,4.51,1029,1970,0.8,0,0,1,1
