age,income,land_area,rainfall_last_year,market_price,upi_usage_score,crop_type_rice,crop_type_sugarcane,crop_type_wheat,Loan_Eligible
38,33707,0.76,948,2396,0.28,0,0,1,1
40,27263,3.64,770,1920,0.45,0,1,0,1
41,41425,1.18,1047,1399,0.48,0,0,1,1
27,36237,1.07,1044,1416,0.04,0,1,0,1
55,32759,1.01,752,2234,0.68,0,1,0,1
23,40751,4.77,870,1037,0.7,0,0,1,1
38,31951,2.25,719,1652,0.73,1,0,0,1
54,28183,0.59,1189,1747,0.1,0,1,0,1
46,32553,0.9,733,2071,0.97,1,0,0,1
57,18637,2.67,835,1256,0.38,0,0,1,1
38,55938,1.83,544,2401,0.5,0,1,0,1
39,15543,0.68,1094,2209,0.39,0,1,0,1
52,52728,1.27,828,2223,0.62,1,0,0,1
63,12450,3.08,995,1321,0.4,0,1,0,1
22,37727,4.69,717,1683,0.89,0,0,1,1
32,12707,2.85,532,1663,0.4,1,0,0,1
58,25225,0.88,872,2423,0.53,1,0,0,1
64,38831,1.9,548,1178,0.42,1,0,0,1
36,36747,0.62,1090,1327,0.28,1,0,0,1
33,44216,1.47,622,1449,0.07,0,1,0,1
57,54488,3.4,440,1163,0.71,0,1,0,1
64,54799,2.12,972,2422,0.09,0,1,0,1
60,26909,3.94,925,2495,0.3,1,0,0,1
40,23022,3.68,842,1196,0.25,0,1,0,1
21,59578,3.5,579,1604,0.76,0,1,0,1
38,38616,4.26,1168,2378,0.87,0,1,0,1
41,11114,4.46,837,1335,0.95,1,0,0,1
59,18108,3.13,818,2290,0.99,0,1,0,1
43,50054,4.42,786,1627,0.06,1,0,0,1
59,18900,1.27,811,1268,0.82,0,0,1,1
19,52270,1.09,1126,1390,0.46,0,0,1,1
57,43489,2.94,714,1574,0.58,0,0,1,1
25,54065,4.95,1033,1651,0.26,0,0,1,1
26,19909,4.37,508,1293,0.33,0,0,1,1
19,17934,0.54,865,1183,0.53,0,1,0,1
31,28599,0.74,897,2265,0.99,0,1,0,1
37,40586,1.83,968,2371,0.04,0,0,1,1
19,14871,4.26,524,1175,0.77,0,0,1,1
21,47913,4.77,1150,1773,0.13,0,1,0,1
52,22122,4.78,874,2031,0.11,0,0,1,1
31,41884,4.06,1076,1753,0.31,0,0,1,1
38,19972,2.04,448,1259,0.87,0,0,1,1
32,51422,1.78,947,2421,0.3,0,0,1,1
56,59801,2.01,721,1698,0.26,0,1,0,1
37,50421,1.9,1056,1287,0.58,1,0,0,1
23,33048,3.56,913,1001,0.38,0,1,0,1
45,32864,1.39,932,1179,0.62,1,0,0,1
60,49265,2.29,834,1145,0.09,0,1,0,1
19,21658,4.7,761,1031,0.84,0,0,1,1
45,31205,4.17,803,2079,0.91,0,1,0,1
51,54249,2.46,520,2333,0.16,1,0,0,1
31,18584,1.41,1134,1698,0.26,1,0,0,1
26,40493,4.08,843,2298,0.84,1,0,0,1
40,23970,2.11,739,2128,0.4,0,0,1,1
61,14494,0.54,420,2074,0.01,0,1,0,1
52,17111,4.05,729,2260,0.36,0,0,1,1
39,16331,4.34,848,1405,0.02,0,0,1,1
22,28493,2.31,1039,1702,0.84,1,0,0,1
58,23698,4.88,922,1760,0.06,0,0,1,1
46,12349,4.78,443,2422,0.26,1,0,0,1
52,38853,1.97,761,2246,0.39,0,1,0,1
51,13849,3.91,792,2057,0.34,0,1,0,1
21,53955,3.4,890,1664,0.92,0,0,1,1
62,32870,3.19,924,2186,0.6,0,0,1,1
26,48105,4.8,648,2475,0.04,1,0,0,1
31,31361,4.07,703,1480,0.42,0,0,1,1
62,43915,3.59,489,1543,0.85,0,1,0,1
22,15509,1.59,643,1742,0.04,0,0,1,1
64,57800,1.89,904,1560,0.65,0,0,1,1
44,50689,2.04,515,1498,0.22,0,0,1,1
28,13670,3.57,1033,1493,0.65,0,1,0,1
47,40987,3.01,537,1860,0.77,1,0,0,1
54,16227,3.98,1046,1476,0.93,1,0,0,1
56,58552,4.52,550,2460,0.86,1,0,0,1
51,25684,0.95,1148,1983,0.83,0,1,0,1
41,30816,5.0,1152,1197,0.75,1,0,0,1
33,50508,1.7,944,2385,0.61,1,0,0,1
47,49704,4.68,727,2349,0.67,0,1,0,1
41,23852,2.34,835,2371,0.23,0,0,1,1
20,52486,1.42,997,1327,0.71,1,0,0,1
46,15438,1.84,519,1783,0.0,0,0,1,1
59,37427,2.91,703,1754,0.68,0,1,0,1
29,53308,3.63,483,1698,0.52,0,1,0,1
44,18973,2.24,528,1761,0.58,1,0,0,1
46,18576,3.2,962,1839,0.06,1,0,0,1
19,16533,4.47,1108,2237,0.04,0,1,0,1
46,12175,0.98,993,1812,0.04,1,0,0,1
57,10439,2.6,1080,2322,0.1,1,0,0,1
26,33191,2.52,592,1947,0.23,0,0,1,1
61,50783,2.93,1102,1841,0.61,1,0,0,1
45,31565,2.09,898,1569,0.45,0,0,1,1
54,24415,4.34,880,1988,0.15,0,1,0,1
40,10161,1.43,524,2099,0.37,0,1,0,1
30,39032,2.25,888,2273,0.25,0,0,1,1
22,37784,4.88,1104,1338,0.26,1,0,0,1
49,41715,3.26,833,1627,0.34,0,0,1,1
45,19177,1.75,568,1236,0.08,1,0,0,1
32,34920,1.56,564,1420,0.9,1,0,0,1
41,34578,3.55,556,1654,0.31,0,1,0,1
49,48458,3.75,401,2409,0.55,1,0,0,1
38,51475,1.27,572,1291,0.52,0,1,0,1
22,25276,4.59,544,1909,0.16,0,1,0,1
54,20865,1.76,1038,1698,0.8,0,0,1,1
53,38118,4.15,1149,1051,0.64,0,0,1,1
45,43607,1.94,494,2032,0.95,0,0,1,1
49,38207,2.01,1033,1940,0.52,0,1,0,1
40,52891,1.37,514,1093,0.26,0,0,1,1
33,37948,0.78,946,1537,0.11,0,1,0,1
27,16548,0.95,447,1667,0.35,0,0,1,1
46,50402,4.85,766,2305,0.6,0,1,0,1
44,39643,0.58,1167,1380,0.87,0,0,1,1
52,25220,4.84,558,1247,0.88,0,0,1,1
59,20429,4.33,1114,1643,0.41,0,0,1,1
62,48713,0.74,928,1013,0.82,0,1,0,1
41,46025,0.55,545,1100,0.74,1,0,0,1
40,23515,2.78,1039,1058,0.58,0,1,0,1
20,33498,2.84,1107,1115,0.71,1,0,0,1
53,53133,1.1,565,1490,0.3,0,0,1,1
62,46242,2.21,843,1072,0.07,1,0,0,1
31,14914,4.42,409,1148,0.84,0,0,1,1
21,57214,1.21,1018,1048,0.29,0,0,1,1
61,52736,3.41,993,2087,0.33,0,0,1,1
59,57605,0.78,970,1820,0.47,0,1,0,1
49,55051,3.76,1131,2171,0.09,0,0,1,1
37,24553,1.86,850,2153,0.25,1,0,0,1
34,19274,1.6,1048,1375,0.99,1,0,0,1
46,44920,4.85,999,2378,0.15,1,0,0,1
56,47605,4.55,998,1921,0.34,1,0,0,1
49,36242,4.72,935,1441,0.54,1,0,0,1
21,55130,0.69,1170,1544,0.9,0,0,1,1
41,50884,1.71,1118,2417,0.38,0,1,0,1
61,49726,1.04,619,2428,0.79,1,0,0,1
59,30455,2.93,1077,1075,0.85,0,1,0,1
19,28779,2.02,815,1734,0.55,1,0,0,1
31,29541,1.82,1012,1700,0.44,0,0,1,1
57,40478,3.82,1156,1790,0.72,0,1,0,1
59,40269,0.97,461,1613,0.84,1,0,0,1
55,13958,2.49,636,1417,0.09,1,0,0,1
51,15279,3.89,1198,2399,0.44,0,1,0,1
63,35791,2.47,628,2323,0.15,1,0,0,1
60,14809,1.05,1135,1292,0.02,0,0,1,1
19,25095,3.51,794,2322,0.69,0,1,0,1
53,21073,2.66,810,1843,0.48,1,0,0,1
23,11237,3.6,1137,1053,0.69,0,1,0,1
53,13523,2.42,484,1535,0.66,0,0,1,1
39,45199,1.84,689,2359,0.2,0,1,0,1
22,40615,1.71,1040,2407,0.54,0,1,0,1
55,46253,3.97,441,2095,0.09,1,0,0,1
58,26938,2.27,1017,1895,0.92,0,1,0,1
39,30032,4.86,843,2460,0.4,1,0,0,1
28,44898,2.38,858,1221,0.92,0,0,1,1
60,38699,4.66,424,1449,0.9,0,0,1,1
48,25631,1.37,937,2105,0.27,0,1,0,1
59,33542,4.1,809,2055,0.81,0,1,0,1
46,48778,2.32,449,2103,0.03,1,0,0,1
50,26960,1.49,1059,1744,0.01,0,0,1,1
39,53897,1.39,450,1600,0.17,0,1,0,1
44,27473,0.7,1184,2427,0.76,0,0,1,1
25,17280,4.29,897,1447,0.95,0,1,0,1
23,15278,0.98,601,2116,0.56,0,1,0,1
63,47521,1.65,812,2373,0.45,0,0,1,1
42,52861,3.56,523,1106,0.42,1,0,0,1
51,59514,2.38,553,2396,0.63,1,0,0,1
26,39295,0.69,750,2388,0.0,0,0,1,1
53,14871,1.22,887,2415,0.44,0,1,0,1
48,41497,3.95,1105,1829,0.96,0,0,1,1
36,30155,2.91,492,1547,0.39,0,0,1,1
18,44656,3.13,623,1000,0.21,1,0,0,1
41,55115,1.76,1140,2080,0.1,1,0,0,1
51,32250,3.21,1152,1361,0.17,0,0,1,1
34,16735,2.89,692,1588,0.56,0,1,0,1
51,16894,2.61,869,1613,0.34,0,1,0,1
52,16894,1.51,786,1496,0.05,0,1,0,1
53,41855,3.69,1065,2220,0.97,0,0,1,1
30,27624,2.95,632,2465,0.88,1,0,0,1
42,14338,2.5,576,1538,0.31,0,1,0,1
29,11099,3.27,982,2082,0.06,1,0,0,1
38,56019,2.11,753,1384,0.47,0,0,1,1
54,32691,3.75,838,1601,0.74,0,1,0,1
63,10960,4.26,827,1534,0.04,0,1,0,1
55,10418,4.71,557,2443,0.39,0,1,0,1
18,53491,2.02,545,1468,0.89,1,0,0,1
23,57340,2.69,942,1244,0.97,0,1,0,1
62,11618,2.46,822,2371,0.08,0,0,1,1
62,29991,1.01,999,1638,0.7,1,0,0,1
28,39573,2.08,886,1940,0.72,0,1,0,1
33,37119,4.07,581,1604,0.1,1,0,0,1
39,40794,1.83,1088,2216,0.83,1,0,0,1
63,13964,1.92,908,2401,0.71,1,0,0,1
28,51395,1.55,1130,2008,0.79,1,0,0,1
54,18231,3.55,802,2033,0.49,0,1,0,1
43,44555,2.34,1103,2251,0.97,0,1,0,1
43,11641,1.41,1193,2106,0.89,1,0,0,1
59,40797,4.75,905,1140,0.35,0,0,1,1
38,17531,3.82,1051,1613,0.56,1,0,0,1
43,16381,2.13,846,1739,0.23,0,1,0,1
32,24753,1.96,824,2108,0.55,0,0,1,1
56,45456,4.13,741,1346,0.9,0,0,1,1
52,16166,1.58,568,2006,0.57,1,0,0,1
28,52752,0.82,976,2027,0.28,0,1,0,1
26,15996,3.41,907,1719,0.0,1,0,0,1
59,19390,1.78,795,2227,0.42,0,1,0,1
40,11563,1.11,1193,2168,0.64,0,0,1,1
21,37105,4.4,419,1591,0.22,1,0,0,1
47,59631,4.13,534,2161,0.4,0,0,1,1
45,36198,3.23,578,1773,0.69,0,0,1,1
42,11890,1.85,546,2014,0.82,1,0,0,1
39,31531,2.17,866,1517,0.31,0,0,1,1
42,28884,0.82,792,2158,0.24,0,1,0,1
43,52959,4.63,940,1956,0.37,0,0,1,1
46,24995,2.04,689,1364,0.85,0,0,1,1
63,28611,0.99,875,1559,0.45,1,0,0,1
58,21967,4.2,1033,2151,0.3,0,1,0,1
49,29588,4.65,491,1782,0.6,1,0,0,1
43,24011,2.76,827,1597,0.12,1,0,0,1
45,49096,1.66,1004,1939,0.89,0,0,1,1
37,58019,2.94,431,1420,0.82,0,0,1,1
19,56788,2.71,614,1484,0.02,0,1,0,1
40,38610,1.01,548,1291,0.2,0,0,1,1
56,19183,3.4,668,1907,0.09,0,0,1,1
22,46824,2.66,945,1248,0.12,0,1,0,1
38,19633,3.5,601,2311,0.18,1,0,0,1
39,51521,1.78,1078,2437,0.98,0,1,0,1
28,55513,4.63,897,1031,0.17,0,0,1,1
47,18081,3.15,917,1418,0.61,0,1,0,1
45,50972,3.34,906,1539,0.19,1,0,0,1
53,28837,4.32,936,1963,0.78,0,0,1,1
34,10646,1.26,912,2074,0.92,1,0,0,1
38,54254,4.15,1183,1711,0.66,0,1,0,1
54,27089,4.71,610,1701,0.62,0,1,0,1
53,56890,2.43,1101,2003,0.59,0,1,0,1
42,32320,1.08,487,1108,0.34,1,0,0,1
41,21843,3.06,1030,1500,0.22,0,0,1,1
47,57869,3.43,983,1910,0.12,0,1,0,1
59,24638,3.63,765,2204,0.68,0,0,1,1
52,41096,4.87,1037,2209,0.36,0,1,0,1
38,25175,1.13,1055,1729,0.76,1,0,0,1
23,24540,3.98,1117,1917,0.71,1,0,0,1
38,56783,1.79,412,1214,0.18,0,1,0,1
25,27821,4.49,981,1417,0.35,0,0,1,1
22,14149,4.08,873,1419,0.46,0,0,1,1
57,32813,1.86,1115,1023,0.66,1,0,0,1
27,50687,2.53,907,1866,0.06,0,1,0,1
48,51260,0.83,1067,1653,0.49,1,0,0,1
47,34080,4.87,598,1165,0.03,1,0,0,1
38,41951,4.67,696,1199,0.7,0,1,0,1
53,14575,4.95,1025,2322,0.96,1,0,0,1
44,54418,4.6,1062,1483,0.12,1,0,0,1
55,54992,0.75,747,1038,0.45,0,0,1,1
52,13416,4.23,766,2451,0.09,1,0,0,1
49,28334,4.88,430,1802,0.88,1,0,0,1
43,21242,0.68,873,1163,0.93,1,0,0,1
21,38154,4.98,1128,2149,0.08,0,1,0,1
44,27626,3.56,767,1545,0.5,0,1,0,1
53,26711,1.34,840,1803,0.59,0,1,0,1
54,14536,1.43,831,1146,0.81,0,1,0,1
44,57058,4.34,1167,2264,0.56,0,0,1,1
64,28193,0.59,1115,1401,0.3,0,1,0,1
23,19078,1.72,796,1838,0.4,1,0,0,1
35,37564,2.47,893,1857,0.9,0,0,1,1
43,32946,2.4,783,1854,0.88,0,0,1,1
61,22066,0.64,961,2169,0.93,1,0,0,1
41,27994,0.94,730,1734,0.99,0,1,0,1
24,19124,3.16,406,1774,0.21,0,0,1,1
61,55259,0.86,469,1692,0.57,0,0,1,1
31,23583,2.95,949,2368,0.41,0,0,1,1
30,28748,1.27,449,1497,0.94,0,0,1,1
43,18263,4.07,478,1531,0.69,0,0,1,1
60,21758,2.74,982,1887,0.98,0,0,1,1
60,36688,3.63,994,1262,0.77,0,1,0,1
19,20565,3.88,490,2073,0.75,1,0,0,1
63,20310,1.36,903,1535,0.74,1,0,0,1
64,42810,3.46,1004,1292,0.32,0,1,0,1
40,28752,3.5,833,1777,0.32,0,1,0,1
45,49835,2.09,823,2048,0.12,1,0,0,1
18,49744,2.61,1076,1556,0.4,0,0,1,1
49,37171,3.65,1021,1000,0.31,1,0,0,1
29,42929,1.35,639,1478,0.8,0,1,0,1
63,48423,2.86,542,1470,0.44,0,0,1,1
52,58099,2.39,591,1021,0.84,1,0,0,1
43,28027,2.17,1105,1003,0.67,1,0,0,1
48,25207,4.27,724,1823,0.63,0,1,0,1
29,53358,3.36,709,2386,0.05,0,0,1,1
46,17588,4.63,795,1851,0.38,0,1,0,1
22,35996,2.59,842,1091,0.55,0,0,1,1
52,47662,4.6,1105,1661,0.12,0,0,1,1
24,40103,2.64,477,1127,0.56,1,0,0,1
33,18130,3.24,649,1762,0.23,0,0,1,1
49,47292,1.08,1063,2222,0.24,1,0,0,1
34,51633,2.53,498,1783,0.2,1,0,0,1
38,58764,0.69,708,1313,0.02,0,0,1,1
44,46613,2.15,910,1560,0.67,0,1,0,1
57,21703,4.35,1158,1934,0.6,0,0,1,1
64,49266,0.97,836,1987,0.68,0,1,0,1
32,40220,4.67,943,1756,0.84,1,0,0,1
40,30729,1.73,762,2467,0.52,1,0,0,1
25,34743,1.05,732,1670,0.87,1,0,0,1
42,52954,4.06,486,1031,0.22,0,0,1,1
28,35193,4.11,1118,1221,0.24,0,0,1,1
38,15565,2.51,1130,1037,0.3,1,0,0,1
27,47100,0.6,668,2193,0.82,1,0,0,1
26,12779,1.28,536,1747,0.22,1,0,0,1
18,39123,1.29,512,1117,0.84,1,0,0,1
39,47845,2.22,1136,1014,0.9,0,1,0,1
23,11461,1.56,488,1768,0.48,0,0,1,1
47,36800,4.66,1020,1733,0.18,1,0,0,1
51,25908,1.72,570,1751,0.06,1,0,0,1
30,47905,3.0,649,1799,0.64,0,1,0,1
39,32967,2.04,1160,2424,0.28,1,0,0,1
23,24327,1.95,862,1330,0.96,0,0,1,1
58,27130,3.5,735,1018,0.39,0,1,0,1
63,12244,4.09,508,1809,0.56,0,0,1,1
41,46363,3.35,1194,1926,0.09,0,1,0,1
38,48841,3.06,868,1483,0.84,0,1,0,1
56,47137,2.37,968,1195,0.94,0,1,0,1
40,17194,2.06,1080,1271,0.36,1,0,0,1
22,33918,4.34,658,1265,0.22,0,0,1,1
24,52743,4.26,1020,2400,0.84,1,0,0,1
20,20458,3.67,622,2270,0.11,0,0,1,1
30,57052,2.99,531,1568,0.11,0,1,0,1
29,41297,4.66,692,2483,0.69,0,0,1,1
23,24360,1.54,818,1779,1.0,0,1,0,1
51,35376,3.16,484,1972,0.92,1,0,0,1
32,34791,3.5,536,1727,0.52,1,0,0,1
64,11272,2.83,777,1483,0.57,0,0,1,1
35,44220,0.88,1014,2059,0.26,0,0,1,1
20,26192,4.77,622,1266,0.37,0,0,1,1
39,38274,2.05,878,2101,0.05,1,0,0,1
52,34216,3.26,505,1899,0.18,0,0,1,1
45,21761,2.3,864,1783,0.04,0,0,1,1
58,55748,2.68,992,1696,0.51,0,0,1,1
59,23772,3.35,867,2124,0.78,1,0,0,1
29,23500,3.23,593,2389,0.53,0,1,0,1
18,53169,1.62,1197,1168,0.77,0,0,1,1
53,13214,0.61,437,1316,0.63,0,1,0,1
47,47317,3.92,510,1599,0.28,1,0,0,1
40,56929,3.74,458,1453,0.45,0,0,1,1
54,34937,3.21,720,2075,0.15,1,0,0,1
45,13739,4.67,720,1568,0.62,0,0,1,1
22,54522,4.03,1154,2080,0.76,0,0,1,1
53,41751,2.28,876,1974,0.14,0,1,0,1
64,47815,3.9,578,1210,0.61,0,0,1,1
27,21927,0.61,1145,1992,0.09,0,0,1,1
22,59419,1.65,1069,2460,0.58,1,0,0,1
31,20391,4.83,959,2238,0.84,0,1,0,1
41,52624,2.59,830,1329,0.55,1,0,0,1
45,56951,3.88,557,1744,0.66,0,1,0,1
38,38144,4.68,952,1641,0.08,0,0,1,1
62,12041,2.87,1043,1079,0.68,0,0,1,1
57,32171,1.67,588,2344,0.08,0,1,0,1
29,54167,3.24,1117,1973,0.86,0,0,1,1
37,17760,0.75,484,2359,0.13,0,0,1,1
49,25475,2.54,790,2221,0.44,0,1,0,1
55,51914,3.73,1192,1636,0.67,0,0,1,1
57,46978,0.99,978,2347,0.52,1,0,0,1
59,27773,3.37,832,1961,0.51,0,0,1,1
38,25464,0.59,939,1288,0.3,0,1,0,1
34,22833,1.75,816,1238,0.91,0,1,0,1
18,22435,0.79,924,1645,0.19,0,0,1,1
61,35234,3.77,441,2403,0.2,0,1,0,1
45,44415,4.28,569,1848,0.4,1,0,0,1
19,31109,3.85,1055,1512,0.68,0,1,0,1
34,43992,1.87,744,1054,0.36,0,1,0,1
56,22965,2.62,1006,2062,0.91,1,0,0,1
31,11944,2.33,579,1243,0.61,1,0,0,1
31,44784,1.13,1091,1175,0.24,0,1,0,1
61,31802,3.09,803,1012,0.68,0,1,0,1
35,39292,2.22,823,2437,0.88,0,1,0,1
57,18717,2.54,741,2277,1.0,1,0,0,1
51,53545,1.58,775,1424,0.8,0,1,0,1
60,30190,2.43,1030,2006,0.92,1,0,0,1
18,24008,1.94,856,2447,0.15,0,1,0,1
59,19340,0.6,767,1488,0.45,0,0,1,1
35,19178,4.24,946,2421,0.64,0,0,1,1
51,44969,2.32,423,1815,0.71,0,0,1,1
40,56989,2.99,1002,1006,0.82,1,0,0,1
33,59345,0.55,686,2328,0.17,0,1,0,1
36,38229,3.84,930,1798,0.03,1,0,0,1
54,18255,3.54,1139,2374,0.91,0,0,1,1
23,57001,3.0,823,2208,0.89,1,0,0,1
41,17841,1.15,628,1352,0.63,0,1,0,1
34,30278,4.45,553,1070,0.85,1,0,0,1
33,57507,4.2,849,1693,0.89,0,1,0,1
56,26488,3.5,405,2313,0.69,0,1,0,1
58,25591,3.42,651,2272,0.08,1,0,0,1
23,38067,3.89,421,2118,0.13,1,0,0,1
33,39883,4.36,943,1798,0.76,0,0,1,1
26,22930,3.6,788,1212,0.28,0,1,0,1
46,49864,4.36,1005,1450,0.02,0,1,0,1
21,39941,1.94,617,2373,0.8,0,1,0,1
43,13171,3.81,712,1820,0.06,1,0,0,1
55,51882,3.09,408,1795,0.25,0,0,1,1
43,17539,3.4,1070,2425,0.8,0,1,0,1
31,30572,4.3,726,1146,0.92,0,0,1,1
52,22088,0.92,787,1600,0.94,0,1,0,1
60,27906,3.49,662,1020,0.87,1,0,0,1
41,18265,1.65,1193,1808,0.3,0,0,1,1
25,50913,1.32,811,1960,0.94,0,0,1,1
57,22662,4.55,888,1958,0.44,0,1,0,1
42,22064,4.0,1077,1084,0.5,0,0,1,1
21,50665,1.95,739,1368,0.47,1,0,0,1
32,41826,3.07,1124,2297,0.73,1,0,0,1
33,29174,4.12,625,1601,0.93,0,0,1,1
28,39417,3.05,603,1140,0.67,0,0,1,1
45,35702,1.5,1086,1438,0.93,0,0,1,1
24,21768,3.79,540,2419,0.52,0,1,0,1
55,13457,3.93,882,2078,0.39,0,1,0,1
41,15785,3.63,859,1893,0.08,0,1,0,1
48,32422,0.99,580,1158,0.44,0,0,1,1
21,10497,4.82,701,1389,1.0,0,1,0,1
54,41904,2.96,1031,1773,0.25,0,1,0,1
52,58155,3.25,520,1379,0.77,0,0,1,1
23,55442,1.61,878,1090,0.03,0,0,1,1
63,12228,2.95,1129,2194,0.84,0,1,0,1
50,27980,2.6,1095,1786,0.76,0,0,1,1
49,39505,2.94,845,1247,0.47,1,0,0,1
63,50826,4.05,897,1621,0.17,1,0,0,1
55,31759,3.78,1132,1476,0.16,0,1,0,1
52,32446,4.24,1072,1117,0.26,0,0,1,1
34,20844,1.73,694,1309,0.14,1,0,0,1
49,54845,1.29,733,2303,0.49,0,0,1,1
31,43566,1.19,712,1404,0.69,1,0,0,1
36,48158,3.87,801,1554,0.36,1,0,0,1
41,15513,2.66,702,1111,0.54,0,0,1,1
56,26490,0.53,1090,1844,0.11,0,1,0,1
28,37127,3.59,687,1607,0.95,0,0,1,1
24,10755,0.67,439,1017,0.45,0,0,1,1
62,16241,0.94,919,1646,0.67,0,0,1,1
41,39993,1.96,600,1251,0.63,0,1,0,1
41,16247,0.83,892,2081,0.81,0,1,0,1
31,45000,2.11,410,1137,0.65,0,1,0,1
41,14040,3.3,534,1820,0.88,0,1,0,1
28,18717,2.96,699,1847,0.83,0,0,1,1
25,34659,4.19,842,1850,0.58,0,0,1,1
61,57202,2.85,1092,1725,0.34,1,0,0,1
32,34128,2.55,472,2483,0.51,0,0,1,1
59,26911,3.21,555,2163,0.84,1,0,0,1
19,22495,1.16,590,1818,0.43,1,0,0,1
41,35257,4.94,1162,2137,0.62,1,0,0,1
62,11394,3.93,425,2055,0.21,0,1,0,1
27,46504,2.54,431,1769,0.83,0,0,1,1
49,44410,2.79,649,1288,0.06,0,0,1,1
34,26206,1.37,428,1047,0.42,1,0,0,1
27,20500,4.81,928,1450,0.64,0,1,0,1
39,50914,1.45,876,2472,0.07,0,1,0,1
23,18424,1.56,1007,1651,0.55,0,0,1,1
44,34458,3.01,438,1009,1.0,0,1,0,1
37,18923,2.62,770,1440,0.87,0,1,0,1
18,48123,4.31,1105,2327,0.77,0,0,1,1
34,53628,2.69,911,1430,0.38,1,0,0,1
18,53137,4.97,608,1747,0.66,1,0,0,1
54,56176,2.92,1181,2160,0.25,0,0,1,1
32,46244,3.65,944,1114,0.87,0,1,0,1
18,47802,4.99,1032,1284,0.33,0,1,0,1
34,17207,3.28,1029,1297,0.22,0,0,1,1
63,22240,0.55,1171,1747,0.12,0,1,0,1
62,58715,3.11,946,1148,0.75,1,0,0,1
60,52664,4.14,912,1060,0.67,1,0,0,1
61,36870,3.61,595,1210,0.36,0,0,1,1
55,19438,2.12,959,2235,0.32,0,1,0,1
60,50984,3.27,1118,1881,0.54,0,1,0,1
19,31686,2.71,919,1588,0.05,0,1,0,1
35,58211,3.16,618,2320,0.48,1,0,0,1
29,29326,3.24,621,2035,0.2,0,1,0,1
46,13895,3.9,908,2463,0.07,0,0,1,1
40,59323,1.0,707,1590,0.03,0,0,1,1
64,17062,0.8,482,1603,0.79,1,0,0,1
26,32085,2.37,969,1122,0.85,0,0,1,1
25,17802,2.62,1104,1137,0.45,1,0,0,1
33,47007,4.22,1095,1930,0.45,0,1,0,1
40,51154,1.47,851,1112,0.86,0,0,1,1
46,56064,3.04,606,1370,0.28,0,1,0,1
27,37610,2.67,1086,2467,0.66,0,0,1,1
29,26522,1.49,981,2180,0.03,0,0,1,1
29,26258,4.58,669,2141,0.91,0,1,0,1
47,13734,2.27,813,2151,0.06,0,1,0,1
27,37885,0.66,1005,1968,0.82,0,1,0,1
31,28022,1.67,1177,1313,0.57,0,1,0,1
21,58208,4.94,1053,1461,0.11,0,0,1,1
64,37135,0.91,450,1243,0.53,0,1,0,1
37,41689,4.09,1039,2162,0.26,0,0,1,1
58,21737,2.45,602,2049,0.79,0,1,0,1
56,42999,3.23,790,2483,0.22,0,1,0,1
24,16553,1.82,676,1529,0.73,0,1,0,1
47,31555,1.94,628,1201,0.59,0,0,1,1
58,11595,2.21,531,1726,0.61,0,1,0,1
41,14447,1.67,477,1713,0.73,0,1,0,1
27,42090,3.62,1090,1896,0.75,1,0,0,1
62,25548,2.52,402,1700,0.89,0,1,0,1
55,31077,1.45,667,2255,0.86,0,1,0,1
53,30261,1.05,1058,1407,0.07,1,0,0,1
34,49890,4.45,1099,1597,0.31,0,1,0,1
38,21015,3.11,771,1880,0.15,0,1,0,1
63,51598,4.16,523,1701,0.03,0,0,1,1
20,21172,3.07,1123,2255,0.63,0,1,0,1
18,50737,3.07,517,2370,0.76,1,0,0,1
35,54188,1.2,1042,1762,0.68,0,1,0,1
19,42442,4.35,997,2351,0.2,0,0,1,1
57,16946,2.26,768,1025,0.34,1,0,0,1
21,36617,3.34,488,2199,0.13,0,1,0,1
49,16504,2.72,1192,2200,0.78,0,0,1,1
36,17767,4.15,1147,1949,0.2,0,1,0,1
37,20671,1.03,535,2372,0.57,0,0,1,1
59,28238,3.48,669,1869,0.51,1,0,0,1
24,54398,1.3,871,1528,0.89,0,0,1,1
26,31647,2.21,700,1160,0.39,0,0,1,1
24,48768,0.65,527,1384,0.46,0,0,1,1
44,42576,4.07,1153,1312,0.61,0,1,0,1
38,11149,0.55,976,1896,0.76,0,1,0,1
52,41266,3.94,700,1828,0.55,0,0,1,1
41,24532,2.83,1002,2309,0.68,0,1,0,1
49,54234,2.65,713,1040,0.04,0,0,1,1
29,41960,2.45,1016,1288,0.0,0,1,0,1
40,53123,4.2,840,2188,0.67,0,0,1,1
53,10711,2.57,930,2424,0.71,0,0,1,1
46,17100,3.52,957,2260,0.79,0,1,0,1
20,31222,2.54,771,1113,0.08,0,0,1,1
60,35154,4.75,437,1319,0.18,0,1,0,1
25,13611,4.68,569,1449,0.19,0,1,0,1
51,25451,1.95,1022,1708,0.67,0,0,1,1
31,46684,1.4,881,1867,0.25,0,0,1,1
53,46280,1.67,1059,1900,0.69,0,0,1,1
63,57109,1.52,658,1794,0.63,1,0,0,1
49,11283,1.25,1127,1784,0.66,1,0,0,1
24,22659,3.65,504,1541,0.01,0,0,1,1
27,38257,1.21,839,2095,0.26,0,1,0,1
29,14583,3.24,1178,1630,0.57,0,0,1,1
57,25528,3.89,785,2239,0.63,1,0,0,1
40,14975,2.91,549,1169,0.43,0,0,1,1
28,27482,1.32,943,2473,0.51,0,1,0,1
